0,9.537208918E+16,1E+14
0.025,9.075214388E+16,1E+14
0.05,8.744202883E+16,1E+14
0.075,8.471813419E+16,1E+14
0.1,8.238899840E+16,1E+14
0.125,8.034759301E+16,1E+14
0.15,7.852764780E+16,1E+14
0.175,7.688466885E+16,1E+14
0.2,7.538699401E+16,1E+14
0.225,7.401111277E+16,1E+14
0.25,7.273899385E+16,1E+14
0.275,7.155645192E+16,1E+14
0.3,7.045209511E+16,1E+14
0.325,6.941661755E+16,1E+14
0.35,6.844230738E+16,1E+14
0.375,6.752269453E+16,1E+14
0.4,6.665229260E+16,1E+14
0.425,6.582640563E+16,1E+14
0.45,6.504098087E+16,1E+14
0.475,6.429249487E+16,1E+14
0.5,6.357786401E+16,1E+14
0.525,6.289437352E+16,1E+14
0.55,6.223962032E+16,1E+14
0.575,6.161146675E+16,1E+14
0.6,6.100800259E+16,1E+14
0.625,6.042751377E+16,1E+14
0.65,5.986845626E+16,1E+14
0.675,5.932943427E+16,1E+14
0.7,5.880918181E+16,1E+14
0.725,5.830654706E+16,1E+14
0.75,5.782047907E+16,1E+14
0.775,5.735001629E+16,1E+14
0.8,5.689427677E+16,1E+14
0.825,5.645244960E+16,1E+14
0.85,5.602378751E+16,1E+14
0.875,5.560760044E+16,1E+14
0.9,5.520324981E+16,1E+14
0.925,5.481014363E+16,1E+14
0.95,5.442773202E+16,1E+14
0.975,5.405550341E+16,1E+14
1,5.369298103E+16,1E+14
1.025,5.333971988E+16,1E+14
1.05,5.299530400E+16,1E+14
1.075,5.265934397E+16,1E+14
1.1,5.233147477E+16,1E+14
1.125,5.201135378E+16,1E+14
1.15,5.169865902E+16,1E+14
1.175,5.139308751E+16,1E+14
1.2,5.109435384E+16,1E+14
1.225,5.080218886E+16,1E+14
1.25,5.051633847E+16,1E+14
1.275,5.023656253E+16,1E+14
1.3,4.996263388E+16,1E+14
1.325,4.969433742E+16,1E+14
1.35,4.943146929E+16,1E+14
1.375,4.917383610E+16,1E+14
1.4,4.892125424E+16,1E+14
1.425,4.867354927E+16,1E+14
1.45,4.843055526E+16,1E+14
1.475,4.819211433E+16,1E+14
1.5,4.795807606E+16,1E+14
1.525,4.772829714E+16,1E+14
1.55,4.750264082E+16,1E+14
1.575,4.728097663E+16,1E+14
1.6,4.706317991E+16,1E+14
1.625,4.684913154E+16,1E+14
1.65,4.663871760E+16,1E+14
1.675,4.643182909E+16,1E+14
1.7,4.622836162E+16,1E+14
1.725,4.602821519E+16,1E+14
1.75,4.583129393E+16,1E+14
1.775,4.563750592E+16,1E+14
1.8,4.544676292E+16,1E+14
1.825,4.525898021E+16,1E+14
1.85,4.507407643E+16,1E+14
1.875,4.489197336E+16,1E+14
1.9,4.471259579E+16,1E+14
1.925,4.453587138E+16,1E+14
1.95,4.436173050E+16,1E+14
1.975,4.419010609E+16,1E+14
2,4.402093356E+16,1E+14
2.025,4.385415068E+16,1E+14
2.05,4.368969741E+16,1E+14
2.075,4.352751589E+16,1E+14
2.1,4.336755025E+16,1E+14
2.125,4.320974657E+16,1E+14
2.15,4.305405280E+16,1E+14
2.175,4.290041862E+16,1E+14
2.2,4.274879545E+16,1E+14
2.225,4.259913628E+16,1E+14
2.25,4.245139569E+16,1E+14
2.275,4.230552970E+16,1E+14
2.3,4.216149578E+16,1E+14
2.325,4.201925274E+16,1E+14
2.35,4.187876072E+16,1E+14
2.375,4.173998107E+16,1E+14
2.4,4.160287638E+16,1E+14
2.425,4.146741036E+16,1E+14
2.45,4.133354784E+16,1E+14
2.475,4.120125471E+16,1E+14
2.5,4.107049787E+16,1E+14
2.525,4.094124521E+16,1E+14
2.55,4.081346557E+16,1E+14
2.575,4.068712869E+16,1E+14
2.6,4.056220516E+16,1E+14
2.625,4.043866645E+16,1E+14
2.65,4.031648482E+16,1E+14
2.675,4.019563330E+16,1E+14
2.7,4.007608568E+16,1E+14
2.725,3.995781648E+16,1E+14
2.75,3.984080092E+16,1E+14
2.775,3.972501487E+16,1E+14
2.8,3.961043488E+16,1E+14
2.825,3.949703811E+16,1E+14
2.85,3.938480233E+16,1E+14
2.875,3.927370589E+16,1E+14
2.9,3.916372771E+16,1E+14
2.925,3.905484726E+16,1E+14
2.95,3.894704452E+16,1E+14
2.975,3.884030001E+16,1E+14
3,3.873459471E+16,1E+14
3.025,3.862991011E+16,1E+14
3.05,3.852622813E+16,1E+14
3.075,3.842353115E+16,1E+14
3.1,3.832180200E+16,1E+14
3.125,3.822102391E+16,1E+14
3.15,3.812118051E+16,1E+14
3.175,3.802225584E+16,1E+14
3.2,3.792423431E+16,1E+14
3.225,3.782710071E+16,1E+14
3.25,3.773084018E+16,1E+14
3.275,3.763543820E+16,1E+14
3.3,3.754088059E+16,1E+14
3.325,3.744715353E+16,1E+14
3.35,3.735424346E+16,1E+14
3.375,3.726213717E+16,1E+14
3.4,3.717082173E+16,1E+14
3.425,3.708028450E+16,1E+14
3.45,3.699051314E+16,1E+14
3.475,3.690149557E+16,1E+14
3.5,3.681321996E+16,1E+14
3.525,3.672567476E+16,1E+14
3.55,3.663884867E+16,1E+14
3.575,3.655273063E+16,1E+14
3.6,3.646730981E+16,1E+14
3.625,3.638257562E+16,1E+14
3.65,3.629851768E+16,1E+14
3.675,3.621512585E+16,1E+14
3.7,3.613239019E+16,1E+14
3.725,3.605030097E+16,1E+14
3.75,3.596884865E+16,1E+14
3.775,3.588802390E+16,1E+14
3.8,3.580781757E+16,1E+14
3.825,3.572822070E+16,1E+14
3.85,3.564922452E+16,1E+14
3.875,3.557082041E+16,1E+14
3.9,3.549299995E+16,1E+14
3.925,3.541575488E+16,1E+14
3.95,3.533907709E+16,1E+14
3.975,3.526295863E+16,1E+14
4,3.518739172E+16,1E+14
4.025,3.511236871E+16,1E+14
4.05,3.503788213E+16,1E+14
4.075,3.496392461E+16,1E+14
4.1,3.489048895E+16,1E+14
4.125,3.481756807E+16,1E+14
4.15,3.474515505E+16,1E+14
4.175,3.467324306E+16,1E+14
4.2,3.460182543E+16,1E+14
4.225,3.453089559E+16,1E+14
4.25,3.446044710E+16,1E+14
4.275,3.439047366E+16,1E+14
4.3,3.432096904E+16,1E+14
4.325,3.425192715E+16,1E+14
4.35,3.418334201E+16,1E+14
4.375,3.411520775E+16,1E+14
4.4,3.404751858E+16,1E+14
4.425,3.398026884E+16,1E+14
4.45,3.391345296E+16,1E+14
4.475,3.384706547E+16,1E+14
4.5,3.378110098E+16,1E+14
4.525,3.371555421E+16,1E+14
4.55,3.365041996E+16,1E+14
4.575,3.358569314E+16,1E+14
4.6,3.352136873E+16,1E+14
4.625,3.345744178E+16,1E+14
4.65,3.339390746E+16,1E+14
4.675,3.333076099E+16,1E+14
4.7,3.326799769E+16,1E+14
4.725,3.320561294E+16,1E+14
4.75,3.314360222E+16,1E+14
4.775,3.308196105E+16,1E+14
4.8,3.302068506E+16,1E+14
4.825,3.295976993E+16,1E+14
4.85,3.289921141E+16,1E+14
4.875,3.283900533E+16,1E+14
4.9,3.277914758E+16,1E+14
4.925,3.271963411E+16,1E+14
4.95,3.266046094E+16,1E+14
4.975,3.260162416E+16,1E+14
5,3.254311990E+16,1E+14
5.025,3.248494439E+16,1E+14
5.05,3.242709387E+16,1E+14
5.075,3.236956467E+16,1E+14
5.1,3.231235318E+16,1E+14
5.125,3.225545581E+16,1E+14
5.15,3.219886907E+16,1E+14
5.175,3.214258950E+16,1E+14
5.2,3.208661368E+16,1E+14
5.225,3.203093827E+16,1E+14
5.25,3.197555996E+16,1E+14
5.275,3.192047550E+16,1E+14
5.3,3.186568168E+16,1E+14
5.325,3.181117534E+16,1E+14
5.35,3.175695338E+16,1E+14
5.375,3.170301271E+16,1E+14
5.4,3.164935034E+16,1E+14
5.425,3.159596326E+16,1E+14
5.45,3.154284856E+16,1E+14
5.475,3.149000334E+16,1E+14
5.5,3.143742474E+16,1E+14
5.525,3.138510996E+16,1E+14
5.55,3.133305623E+16,1E+14
5.575,3.128126082E+16,1E+14
5.6,3.122972103E+16,1E+14
5.625,3.117843421E+16,1E+14
5.65,3.112739774E+16,1E+14
5.675,3.107660904E+16,1E+14
5.7,3.102606557E+16,1E+14
5.725,3.097576482E+16,1E+14
5.75,3.092570431E+16,1E+14
5.775,3.087588160E+16,1E+14
5.8,3.082629428E+16,1E+14
5.825,3.077693997E+16,1E+14
5.85,3.072781634E+16,1E+14
5.875,3.067892106E+16,1E+14
5.9,3.063025187E+16,1E+14
5.925,3.058180651E+16,1E+14
5.95,3.053358276E+16,1E+14
5.975,3.048557842E+16,1E+14
6,3.043779134E+16,1E+14
6.025,3.039021939E+16,1E+14
6.05,3.034286045E+16,1E+14
6.075,3.029571246E+16,1E+14
6.1,3.024877335E+16,1E+14
6.125,3.020204112E+16,1E+14
6.15,3.015551374E+16,1E+14
6.175,3.010918927E+16,1E+14
6.2,3.006306574E+16,1E+14
6.225,3.001714124E+16,1E+14
6.25,2.997141387E+16,1E+14
6.275,2.992588176E+16,1E+14
6.3,2.988054306E+16,1E+14
6.325,2.983539593E+16,1E+14
6.35,2.979043858E+16,1E+14
6.375,2.974566923E+16,1E+14
6.4,2.970108612E+16,1E+14
6.425,2.965668750E+16,1E+14
6.45,2.961247168E+16,1E+14
6.475,2.956843694E+16,1E+14
6.5,2.952458163E+16,1E+14
6.525,2.948090409E+16,1E+14
6.55,2.943740268E+16,1E+14
6.575,2.939407579E+16,1E+14
6.6,2.935092183E+16,1E+14
6.625,2.930793923E+16,1E+14
6.65,2.926512644E+16,1E+14
6.675,2.922248191E+16,1E+14
6.7,2.918000413E+16,1E+14
6.725,2.913769161E+16,1E+14
6.75,2.909554285E+16,1E+14
6.775,2.905355640E+16,1E+14
6.8,2.901173082E+16,1E+14
6.825,2.897006466E+16,1E+14
6.85,2.892855653E+16,1E+14
6.875,2.888720503E+16,1E+14
6.9,2.884600877E+16,1E+14
6.925,2.880496639E+16,1E+14
6.95,2.876407656E+16,1E+14
6.975,2.872333793E+16,1E+14
7,2.868274918E+16,1E+14
7.025,2.864230904E+16,1E+14
7.05,2.860201619E+16,1E+14
7.075,2.856186938E+16,1E+14
7.1,2.852186735E+16,1E+14
7.125,2.848200885E+16,1E+14
7.15,2.844229267E+16,1E+14
7.175,2.840271758E+16,1E+14
7.2,2.836328239E+16,1E+14
7.225,2.832398591E+16,1E+14
7.25,2.828482696E+16,1E+14
7.275,2.824580440E+16,1E+14
7.3,2.820691707E+16,1E+14
7.325,2.816816384E+16,1E+14
7.35,2.812954359E+16,1E+14
7.375,2.809105521E+16,1E+14
7.4,2.805269760E+16,1E+14
7.425,2.801446969E+16,1E+14
7.45,2.797637040E+16,1E+14
7.475,2.793839867E+16,1E+14
7.5,2.790055345E+16,1E+14
7.525,2.786283371E+16,1E+14
7.55,2.782523842E+16,1E+14
7.575,2.778776656E+16,1E+14
7.6,2.775041715E+16,1E+14
7.625,2.771318918E+16,1E+14
7.65,2.767608167E+16,1E+14
7.675,2.763909366E+16,1E+14
7.7,2.760222418E+16,1E+14
7.725,2.756547229E+16,1E+14
7.75,2.752883704E+16,1E+14
7.775,2.749231751E+16,1E+14
7.8,2.745591278E+16,1E+14
7.825,2.741962194E+16,1E+14
7.85,2.738344409E+16,1E+14
7.875,2.734737835E+16,1E+14
7.9,2.731142382E+16,1E+14
7.925,2.727557965E+16,1E+14
7.95,2.723984497E+16,1E+14
7.975,2.720421893E+16,1E+14
8,2.716870069E+16,1E+14
8.025,2.713328941E+16,1E+14
8.05,2.709798426E+16,1E+14
8.075,2.706278444E+16,1E+14
8.1,2.702768912E+16,1E+14
8.125,2.699269752E+16,1E+14
8.15,2.695780885E+16,1E+14
8.175,2.692302231E+16,1E+14
8.2,2.688833714E+16,1E+14
8.225,2.685375257E+16,1E+14
8.25,2.681926784E+16,1E+14
8.275,2.678488220E+16,1E+14
8.3,2.675059491E+16,1E+14
8.325,2.671640523E+16,1E+14
8.35,2.668231243E+16,1E+14
8.375,2.664831580E+16,1E+14
8.4,2.661441463E+16,1E+14
8.425,2.658060820E+16,1E+14
8.45,2.654689582E+16,1E+14
8.475,2.651327681E+16,1E+14
8.5,2.647975047E+16,1E+14
8.525,2.644631613E+16,1E+14
8.55,2.641297312E+16,1E+14
8.575,2.637972078E+16,1E+14
8.6,2.634655845E+16,1E+14
8.625,2.631348548E+16,1E+14
8.65,2.628050124E+16,1E+14
8.675,2.624760508E+16,1E+14
8.7,2.621479637E+16,1E+14
8.725,2.618207449E+16,1E+14
8.75,2.614943883E+16,1E+14
8.775,2.611688877E+16,1E+14
8.8,2.608442371E+16,1E+14
8.825,2.605204305E+16,1E+14
8.85,2.601974620E+16,1E+14
8.875,2.598753256E+16,1E+14
8.9,2.595540157E+16,1E+14
8.925,2.592335265E+16,1E+14
8.95,2.589138522E+16,1E+14
8.975,2.585949872E+16,1E+14
9,2.582769260E+16,1E+14
9.025,2.579596631E+16,1E+14
9.05,2.576431929E+16,1E+14
9.075,2.573275100E+16,1E+14
9.1,2.570126091E+16,1E+14
9.125,2.566984849E+16,1E+14
9.15,2.563851322E+16,1E+14
9.175,2.560725457E+16,1E+14
