0.000,9.537208918E+16,1E+15
0.025,9.075214388E+16,1E+15
0.050,8.744202883E+16,1E+15
0.075,8.471813419E+16,1E+15
0.100,8.238899840E+16,1E+15
0.125,8.034759301E+16,1E+15
0.150,7.852764780E+16,1E+15
0.175,7.688466885E+16,1E+15
0.200,7.538699401E+16,1E+15
0.225,7.401111277E+16,1E+15
0.250,7.273899385E+16,1E+15
0.275,7.155645192E+16,1E+15
0.300,7.045209511E+16,1E+15
0.325,6.941661755E+16,1E+15
0.350,6.844230738E+16,1E+15
0.375,6.752269453E+16,1E+15
0.400,6.665229260E+16,1E+15
0.425,6.582640563E+16,1E+15
0.450,6.504098087E+16,1E+15
0.475,6.429249487E+16,1E+15
0.500,6.357786401E+16,1E+15
0.525,6.289437352E+16,1E+15
0.550,6.223962032E+16,1E+15
0.575,6.161146675E+16,1E+15
0.600,6.100800259E+16,1E+15
0.625,6.042751377E+16,1E+15
0.650,5.986845626E+16,1E+15
0.675,5.932943427E+16,1E+15
0.700,5.880918181E+16,1E+15
0.725,5.830654706E+16,1E+15
0.750,5.782047907E+16,1E+15
0.775,5.735001629E+16,1E+15
0.800,5.689427677E+16,1E+15
0.825,5.645244960E+16,1E+15
0.850,5.602378751E+16,1E+15
0.875,5.560760044E+16,1E+15
0.900,5.520324981E+16,1E+15
0.925,5.481014363E+16,1E+15
0.950,5.442773202E+16,1E+15
0.975,5.405550341E+16,1E+15
1.000,5.369298103E+16,1E+15
1.025,5.333971988E+16,1E+15
1.050,5.299530400E+16,1E+15
1.075,5.265934397E+16,1E+15
1.100,5.233147477E+16,1E+15
1.125,5.201135378E+16,1E+15
1.150,5.169865902E+16,1E+15
1.175,5.139308751E+16,1E+15
1.200,5.109435384E+16,1E+15
1.225,5.080218886E+16,1E+15
1.250,5.051633847E+16,1E+15
1.275,5.023656253E+16,1E+15
1.300,4.996263388E+16,1E+15
1.325,4.969433742E+16,1E+15
1.350,4.943146929E+16,1E+15
1.375,4.917383610E+16,1E+15
1.400,4.892125424E+16,1E+15
1.425,4.867354927E+16,1E+15
1.450,4.843055526E+16,1E+15
1.475,4.819211433E+16,1E+15
1.500,4.795807606E+16,1E+15
1.525,4.772829714E+16,1E+15
1.550,4.750264082E+16,1E+15
1.575,4.728097663E+16,1E+15
1.600,4.706317991E+16,1E+15
1.625,4.684913154E+16,1E+15
1.650,4.663871760E+16,1E+15
1.675,4.643182909E+16,1E+15
1.700,4.622836162E+16,1E+15
1.725,4.602821519E+16,1E+15
1.750,4.583129393E+16,1E+15
1.775,4.563750592E+16,1E+15
1.800,4.544676292E+16,1E+15
1.825,4.525898021E+16,1E+15
1.850,4.507407643E+16,1E+15
1.875,4.489197336E+16,1E+15
1.900,4.471259579E+16,1E+15
1.925,4.453587138E+16,1E+15
1.950,4.436173050E+16,1E+15
1.975,4.419010609E+16,1E+15
2.000,4.402093356E+16,1E+15
2.025,4.385415068E+16,1E+15
2.050,4.368969741E+16,1E+15
2.075,4.352751589E+16,1E+15
2.100,4.336755025E+16,1E+15
2.125,4.320974657E+16,1E+15
2.150,4.305405280E+16,1E+15
2.175,4.290041862E+16,1E+15
2.200,4.274879545E+16,1E+15
2.225,4.259913628E+16,1E+15
