0.00E+00,5.09E+32,5.09E+30
2.50E-02,4.55E+32,4.55E+30
5.00E-02,4.19E+32,4.19E+30
7.50E-02,3.91E+32,3.91E+30
1.00E-01,3.68E+32,3.68E+30
1.25E-01,3.48E+32,3.48E+30
1.50E-01,3.31E+32,3.31E+30
1.75E-01,3.16E+32,3.16E+30
2.00E-01,3.02E+32,3.02E+30
2.25E-01,2.90E+32,2.90E+30
2.50E-01,2.79E+32,2.79E+30
2.75E-01,2.69E+32,2.69E+30
3.00E-01,2.60E+32,2.60E+30
3.25E-01,2.51E+32,2.51E+30
3.50E-01,2.43E+32,2.43E+30
3.75E-01,2.36E+32,2.36E+30
4.00E-01,2.29E+32,2.29E+30
4.25E-01,2.22E+32,2.22E+30
4.50E-01,2.16E+32,2.16E+30
4.75E-01,2.10E+32,2.10E+30
5.00E-01,2.05E+32,2.05E+30
5.25E-01,2.00E+32,2.00E+30
5.50E-01,1.95E+32,1.95E+30
5.75E-01,1.90E+32,1.90E+30
6.00E-01,1.86E+32,1.86E+30
6.25E-01,1.82E+32,1.82E+30
6.50E-01,1.78E+32,1.78E+30
6.75E-01,1.74E+32,1.74E+30
7.00E-01,1.70E+32,1.70E+30
7.25E-01,1.66E+32,1.66E+30
7.50E-01,1.63E+32,1.63E+30
7.75E-01,1.60E+32,1.60E+30
8.00E-01,1.57E+32,1.57E+30
8.25E-01,1.54E+32,1.54E+30
8.50E-01,1.51E+32,1.51E+30
8.75E-01,1.48E+32,1.48E+30
9.00E-01,1.45E+32,1.45E+30
9.25E-01,1.43E+32,1.43E+30
9.50E-01,1.40E+32,1.40E+30
9.75E-01,1.38E+32,1.38E+30
1.00E+00,1.35E+32,1.35E+30
1.03E+00,1.33E+32,1.33E+30
1.05E+00,1.31E+32,1.31E+30
1.08E+00,1.29E+32,1.29E+30
1.10E+00,1.27E+32,1.27E+30
1.13E+00,1.25E+32,1.25E+30
1.15E+00,1.23E+32,1.23E+30
1.18E+00,1.21E+32,1.21E+30
1.20E+00,1.19E+32,1.19E+30
1.23E+00,1.17E+32,1.17E+30
1.25E+00,1.16E+32,1.16E+30
1.28E+00,1.14E+32,1.14E+30
1.30E+00,1.12E+32,1.12E+30
1.33E+00,1.11E+32,1.11E+30
1.35E+00,1.09E+32,1.09E+30
1.38E+00,1.08E+32,1.08E+30
1.40E+00,1.06E+32,1.06E+30
1.43E+00,1.05E+32,1.05E+30
1.45E+00,1.03E+32,1.03E+30
1.48E+00,1.02E+32,1.02E+30
1.50E+00,1.01E+32,1.01E+30
1.53E+00,9.94E+31,9.94E+29
1.55E+00,9.81E+31,9.81E+29
1.58E+00,9.69E+31,9.69E+29
1.60E+00,9.57E+31,9.57E+29
1.63E+00,9.45E+31,9.45E+29
1.65E+00,9.33E+31,9.33E+29
1.68E+00,9.22E+31,9.22E+29
1.70E+00,9.11E+31,9.11E+29
1.73E+00,9.00E+31,9.00E+29
1.75E+00,8.89E+31,8.89E+29
1.78E+00,8.79E+31,8.79E+29
1.80E+00,8.69E+31,8.69E+29
1.83E+00,8.59E+31,8.59E+29
1.85E+00,8.49E+31,8.49E+29
1.88E+00,8.39E+31,8.39E+29
1.90E+00,8.30E+31,8.30E+29
1.93E+00,8.21E+31,8.21E+29
1.95E+00,8.12E+31,8.12E+29
1.98E+00,8.03E+31,8.03E+29
2.00E+00,7.94E+31,7.94E+29
2.03E+00,7.86E+31,7.86E+29
2.05E+00,7.77E+31,7.77E+29
2.08E+00,7.69E+31,7.69E+29
2.10E+00,7.61E+31,7.61E+29
2.13E+00,7.53E+31,7.53E+29
2.15E+00,7.46E+31,7.46E+29
2.18E+00,7.38E+31,7.38E+29
2.20E+00,7.30E+31,7.30E+29
2.23E+00,7.23E+31,7.23E+29
2.25E+00,7.16E+31,7.16E+29
2.28E+00,7.09E+31,7.09E+29
2.30E+00,7.02E+31,7.02E+29
2.33E+00,6.95E+31,6.95E+29
2.35E+00,6.88E+31,6.88E+29
2.38E+00,6.82E+31,6.82E+29
2.40E+00,6.75E+31,6.75E+29
2.43E+00,6.69E+31,6.69E+29
2.45E+00,6.62E+31,6.62E+29
2.48E+00,6.56E+31,6.56E+29
2.50E+00,6.50E+31,6.50E+29
2.53E+00,6.44E+31,6.44E+29
2.55E+00,6.38E+31,6.38E+29
2.58E+00,6.32E+31,6.32E+29
2.60E+00,6.27E+31,6.27E+29
2.63E+00,6.21E+31,6.21E+29
2.65E+00,6.15E+31,6.15E+29
2.68E+00,6.10E+31,6.10E+29
2.70E+00,6.05E+31,6.05E+29
2.73E+00,5.99E+31,5.99E+29
2.75E+00,5.94E+31,5.94E+29
2.78E+00,5.89E+31,5.89E+29
2.80E+00,5.84E+31,5.84E+29
2.83E+00,5.79E+31,5.79E+29
2.85E+00,5.74E+31,5.74E+29
2.88E+00,5.69E+31,5.69E+29
2.90E+00,5.64E+31,5.64E+29
2.93E+00,5.60E+31,5.60E+29
2.95E+00,5.55E+31,5.55E+29
2.98E+00,5.50E+31,5.50E+29
3.00E+00,5.46E+31,5.46E+29
3.03E+00,5.41E+31,5.41E+29
3.05E+00,5.37E+31,5.37E+29
3.08E+00,5.33E+31,5.33E+29
3.10E+00,5.28E+31,5.28E+29
3.13E+00,5.24E+31,5.24E+29
3.15E+00,5.20E+31,5.20E+29
3.18E+00,5.16E+31,5.16E+29
3.20E+00,5.12E+31,5.12E+29
3.23E+00,5.08E+31,5.08E+29
3.25E+00,5.04E+31,5.04E+29
3.28E+00,5.00E+31,5.00E+29
3.30E+00,4.96E+31,4.96E+29
3.33E+00,4.92E+31,4.92E+29
3.35E+00,4.89E+31,4.89E+29
3.38E+00,4.85E+31,4.85E+29
3.40E+00,4.81E+31,4.81E+29
3.43E+00,4.78E+31,4.78E+29
3.45E+00,4.74E+31,4.74E+29
3.48E+00,4.70E+31,4.70E+29
3.50E+00,4.67E+31,4.67E+29
